Business_Week,Silver_Change,Silver_Settle,Silver_Volume,Silver_Prev. Day Open Interest,Date,Open Interest,Money Manager Shorts,Money Manager Longs,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Ten_Yr_Futures_Change,Ten_Yr_Futures_Settle,Ten_Yr_Futures_Volume,Ten_Yr_Futures_Prev. Day Open Interest,USD_Change,USD_Settle,USD_Volume,USD_Wave,USD_Prev. Day Open Interest,ZAR_Change,ZAR_Settle,ZAR_Volume,ZAR_Wave,ZAR_Prev. Day Open Interest
"[2010-04-07, 2010-04-13]",0.0,18.2564,36.6,27967.2,2010-04-13,154294.0,3606.0,36751.0,8526.0,65387.0,0.0,116.1125,990723.4,1619368.4,-0.9449999999999998,81.1742,20808.0,,48923.6,0.05199999999999999,7.35545,,,7519.4
"[2010-04-14, 2010-04-20]",0.0,18.0074,4.4,354.0,2010-04-20,155405.0,4788.0,36204.0,9785.0,64584.0,0.0,116.6625,1016750.0,1636793.8,0.5160000000000001,80.8132,21929.8,,44939.8,0.0845,7.4472,,,7104.6
"[2010-04-21, 2010-04-27]",0.0,18.143600000000003,3.2,307.2,2010-04-27,148673.0,5003.0,38279.0,10132.0,66792.0,0.0,116.940625,1096161.0,1671665.0,1.169,81.67420000000001,21584.6,,44520.8,0.07200000000000001,7.48775,,,5787.0
"[2010-04-28, 2010-05-04]",0.0,18.3796,22036.2,5990.4,2010-05-04,149145.0,5932.0,37059.0,9768.0,67763.0,0.0,117.59375,1123455.4,1705017.2,1.111,82.50139999999999,22403.2,,48073.0,0.10299999999999995,7.495900000000001,,,5216.4
"[2010-05-05, 2010-05-11]",0.0,18.247,833.2,737.8,2010-05-11,158291.0,3905.0,38438.0,10118.0,64059.0,0.0,119.246875,1656947.4,1774803.6,1.1920000000000002,84.57079999999999,47648.8,,46242.2,-0.08125000000000003,7.7,,,4870.8
"[2010-05-12, 2010-05-18]",0.0,19.2016,220.4,37106.2,2010-05-18,161279.0,1765.0,41507.0,9780.0,65680.0,0.0,119.440625,1221802.6,1837075.4,2.702,86.04639999999999,29265.8,,41156.4,0.17250000000000001,7.602549999999999,,,4404.6
"[2010-05-19, 2010-05-25]",0.0,17.832199999999997,45.8,61867.4,2010-05-25,152323.0,3829.0,32152.0,8452.0,62492.0,0.0,121.071875,1883777.6,1884214.0,-0.42700000000000016,86.20160000000001,38651.2,,38774.0,0.217,7.9021,,,4284.8
"[2010-05-26, 2010-06-01]",0.0,18.43325,22297.5,108589.0,2010-06-01,156371.0,1876.0,32035.0,8406.0,63646.0,0.0,120.703125,1246535.5,1946718.5,-0.1630000000000001,86.70060000000001,22324.0,,37994.0,-0.22999999999999998,7.681750000000001,,,4743.6
"[2010-06-02, 2010-06-08]",0.0,18.0368,34886.8,113609.8,2010-06-08,156914.0,1778.0,30931.0,9051.0,63743.0,0.0,121.115625,85164.2,1827406.4,1.7479999999999998,87.8684,25468.6,,45624.0,0.057999999999999996,7.7593000000000005,102.0,,4782.4
"[2010-06-09, 2010-06-15]",0.0,18.351999999999997,31792.8,72459.8,2010-06-15,165488.0,1600.0,33917.0,9203.0,65319.0,0.0,121.065625,30583.4,1774712.8,-1.9689999999999999,87.12519999999999,15960.2,,38507.8,-0.12,7.70625,,,3491.75
"[2010-06-16, 2010-06-22]",0.0,18.822200000000002,32443.0,46830.0,2010-06-22,174875.0,1650.0,37555.0,9960.0,68158.0,0.0,121.153125,205883.8,1714793.4,0.02200000000000002,86.2218,12736.4,,25355.4,-0.022000000000000002,7.673100000000001,,,2523.4
"[2010-06-23, 2010-06-29]",0.0,18.715400000000002,39206.0,23572.6,2010-06-29,154405.0,1788.0,36214.0,10371.0,69214.0,0.0,121.76875,1142645.0,1699967.6,-0.06800000000000006,85.9812,19329.0,,30726.8,0.07175,7.699,,,4467.2
"[2010-06-30, 2010-07-06]",0.0,17.990499999999997,4384.5,2272.0,2010-07-06,143967.0,2544.0,28206.0,10156.0,63475.0,0.0,122.55078125,1141688.5,1702484.75,-2.0340000000000003,85.0206,19020.0,,29051.0,-0.0005000000000000148,7.81705,,,3495.6
"[2010-07-07, 2010-07-13]",0.0,18.0036,138.2,1069.4,2010-07-13,143281.0,1757.0,27727.0,9770.0,63340.0,0.0,122.05625,911735.8,1727605.8,-0.485,84.0908,18288.4,,26722.6,-0.13799999999999998,7.6733,,,2452.8
"[2010-07-14, 2010-07-20]",0.0,17.922400000000003,165.4,70825.2,2010-07-20,142543.0,3153.0,25098.0,9996.0,62339.0,0.0,122.896875,1130663.2,1846316.4,-0.892,82.9266,20033.6,,25337.2,0.011999999999999997,7.6633,,,2775.4
"[2010-07-21, 2010-07-27]",0.0,17.965,118.2,62423.8,2010-07-27,140263.0,3623.0,25093.0,8945.0,59117.0,0.0,122.88125,1012556.0,1835323.0,-0.6010000000000001,82.7148,19384.0,,23862.8,-0.24475,7.4845500000000005,,,3466.4
"[2010-07-28, 2010-08-03]",0.0,17.9768,26235.6,98038.0,2010-08-03,150080.0,2516.0,31457.0,8453.0,60403.0,0.0,123.434375,1054549.4,1865234.0,-1.6440000000000001,81.4916,15592.4,,22767.2,-0.057499999999999996,7.36465,,,4583.4
"[2010-08-04, 2010-08-10]",0.0,18.2942,23279.0,97765.4,2010-08-10,148445.0,2985.0,31240.0,8767.0,61070.0,0.0,124.31875,1024043.2,1928927.8,0.24,80.8262,19303.0,,23677.4,-0.09200000000000001,7.2726,,,5687.0
"[2010-08-11, 2010-08-17]",0.0,18.2196,27043.0,54241.4,2010-08-17,156590.0,2841.0,31270.0,8677.0,61450.0,0.0,125.68125,1084802.6,2005313.8,1.4,82.6384,17838.8,,31324.2,0.0585,7.326099999999999,,,7851.0
"[2010-08-18, 2010-08-24]",0.0,18.2174,34866.2,37669.6,2010-08-24,150636.0,3128.0,30372.0,10830.0,63870.0,0.0,125.83125,1165562.6,2022915.6,0.882,82.8888,22350.2,,34115.8,0.08950000000000001,7.3483,,,10284.4
"[2010-08-25, 2010-08-31]",0.0,19.0966,38137.2,14258.8,2010-08-31,159078.0,2747.0,42246.0,9627.0,69526.0,0.0,125.984375,1493196.0,1988181.2,0.04800000000000004,83.1524,22765.8,,26780.8,0.020999999999999994,7.36315,,,15662.2
"[2010-09-01, 2010-09-07]",0.0,19.69875,673.25,2105.75,2010-09-07,171246.0,2606.0,47330.0,9002.0,72388.0,0.0,125.515625,110414.75,1795284.25,-0.41,82.4176,19486.0,,29793.8,-0.12250000000000001,7.256450000000001,2759.6666666666665,,15837.8
"[2010-09-08, 2010-09-14]",0.0,20.03175,430.0,1658.75,2010-09-14,179995.0,2728.0,49308.0,9328.0,74312.0,0.0,124.978125,23540.4,1692697.0,-0.752,82.43100000000001,11176.2,,24411.0,-0.14325,7.196375,,,6651.25
"[2010-09-15, 2010-09-21]",0.0,20.6948,183.6,60122.0,2010-09-21,183317.0,2759.0,49754.0,8370.0,73186.0,0.0,125.34375,12658.8,1653786.6,-1.078,81.49780000000001,14363.4,,21944.2,-0.006249999999999992,7.2214,,,9403.2
"[2010-09-22, 2010-09-28]",0.0,21.267000000000003,96.75,56639.75,2010-09-28,193277.0,4524.0,53210.0,8681.0,73075.0,0.0,125.75,1172959.6,1629976.4,-1.461,79.7352,23227.8,,30974.0,-0.12325000000000001,7.099349999999999,,,9161.2
"[2010-09-29, 2010-10-05]",0.0,22.121199999999998,41682.8,152495.0,2010-10-05,201885.0,4557.0,51889.0,9162.0,70822.0,0.0,126.278125,1175641.8,1695906.6,-1.2449999999999999,78.55619999999999,22679.6,,33332.2,-0.07825,7.03345,,,8373.6
"[2010-10-06, 2010-10-12]",0.0,23.0456,59221.6,142246.8,2010-10-12,204550.0,4654.0,45574.0,10123.0,70864.0,0.0,127.2125,946420.6,1670623.8,-0.379,77.6154,24481.0,,34094.2,-0.04475,6.93045,,,7721.4
"[2010-10-13, 2010-10-19]",0.0,24.1696,61149.0,113429.2,2010-10-19,207920.0,4807.0,42855.0,9959.0,68723.0,0.0,126.809375,1230600.0,1648352.4,0.833,77.3988,28528.8,,36853.8,0.11825000000000001,6.9213499999999994,,,7380.8
"[2010-10-20, 2010-10-26]",0.0,23.499,60392.8,94722.4,2010-10-26,205629.0,5008.0,41601.0,10463.0,68026.0,0.0,126.45,1026584.2,1529265.2,-0.5110000000000001,77.58919999999999,23207.2,,38483.4,-0.03699999999999999,6.99515,,,7460.0
"[2010-10-27, 2010-11-02]",0.0,24.246199999999998,58241.4,90953.4,2010-11-02,216982.0,5242.0,40189.0,11059.0,69564.0,0.0,126.040625,1087897.8,1546386.6,-1.018,77.542,23392.0,,40817.0,-0.06799999999999999,7.037850000000001,,,7271.4
"[2010-11-03, 2010-11-09]",0.0,26.713,74790.4,86465.6,2010-11-09,237671.0,4973.0,31593.0,14536.0,70344.0,0.0,127.128125,1290434.2,1571509.8,0.6920000000000002,76.8124,30053.4,,38928.8,-0.04375,6.87415,,,7216.0
"[2010-11-10, 2010-11-16]",0.0,26.3074,118489.8,64202.6,2010-11-16,213916.0,5403.0,26518.0,13644.0,66815.0,0.0,125.840625,1413927.4,1557144.4,1.749,78.4726,32232.2,,36691.0,0.1925,6.9902,,,7499.6
"[2010-11-17, 2010-11-23]",0.0,26.911400000000004,80394.8,50856.8,2010-11-23,185126.0,4710.0,27717.0,12806.0,64442.0,0.0,124.875,1176932.4,1507076.8,0.42900000000000005,79.01259999999999,23057.6,,33868.8,0.05675000000000001,7.04735,,,7361.2
"[2010-11-24, 2010-11-30]",0.0,27.39,69705.75,23396.5,2010-11-30,174328.0,2369.0,29222.0,8583.0,60658.0,0.0,124.69921875,1113816.5,1456673.75,1.5090000000000001,80.44800000000001,20598.4,,33839.0,-0.029,7.1206000000000005,,,9258.2
"[2010-12-01, 2010-12-07]",0.0,29.1248,2465.0,1482.0,2010-12-07,185086.0,2659.0,28899.0,8244.0,58911.0,0.0,123.571875,116519.6,1326555.2,-1.407,79.99359999999999,29287.6,,41303.0,-0.18975,6.921950000000001,2345.0,,15334.8
"[2010-12-08, 2010-12-14]",0.0,28.9894,248.8,19153.8,2010-12-14,179563.0,3262.0,27413.0,8294.0,57398.0,0.0,121.40625,18465.2,1323710.6,-0.22399999999999998,79.8878,14919.8,,30754.8,-0.08325,6.881625,57.0,,6827.25
"[2010-12-15, 2010-12-21]",0.0,29.161199999999997,73.0,89761.2,2010-12-21,181237.0,3109.0,27462.0,9552.0,57017.0,0.0,120.8625,5827.8,1362615.2,0.487,80.59639999999999,13452.6,,20552.2,-0.016250000000000004,6.93515,,,10287.8
"[2010-12-22, 2010-12-28]",0.0,29.55225,87.5,82579.25,2010-12-28,184529.0,3063.0,29899.0,9016.0,58708.0,0.0,119.640625,426565.5,1333429.75,-0.246,80.8135,9382.0,,26646.5,-0.166,6.823625,,,10453.25
"[2010-12-29, 2011-01-04]",0.0,30.533799999999996,87.0,61348.4,2011-01-04,184569.0,4669.0,27475.0,8611.0,57627.0,0.0,120.23125,567904.4,1335551.6,-0.9709999999999999,79.65419999999999,13432.8,,26351.4,0.0032499999999999977,6.706449999999999,,,10154.8
"[2011-01-05, 2011-01-11]",0.0,29.057,87.8,47772.4,2011-01-11,184954.0,3338.0,26081.0,9256.0,55833.0,0.0,120.228125,1127265.8,1370740.4,1.4360000000000002,81.05,24769.6,,32674.0,0.20575000000000002,6.87975,,,8991.4
"[2011-01-12, 2011-01-18]",0.0,28.999999999999996,60.0,7804.0,2011-01-18,183207.0,4184.0,24502.0,9359.0,55935.0,0.0,120.78125,1131551.5,1337498.25,-1.975,79.5384,25903.4,,31540.6,0.002950000000000008,6.9294899999999995,,,6694.4
"[2011-01-19, 2011-01-25]",0.0,27.560000000000002,76.8,1065.2,2011-01-25,174347.0,5473.0,23566.0,9799.0,53273.0,0.0,120.384375,1090717.0,1355589.6,-1.015,78.5006,22522.2,,36467.6,0.1598,7.09101,,,3991.0
"[2011-01-26, 2011-02-01]",0.0,27.756999999999998,39055.0,39715.6,2011-02-01,175074.0,2984.0,26441.0,10428.0,54768.0,0.0,120.634375,1181867.8,1377784.8,-0.9520000000000001,77.8454,22956.8,,39450.4,0.06250000000000001,7.17883,,,2636.4
"[2011-02-02, 2011-02-08]",0.0,29.139,55771.0,66100.6,2011-02-08,189623.0,2695.0,32437.0,9828.0,57521.0,0.0,118.9,1241877.0,1462405.8,0.9009999999999999,77.90360000000001,20653.0,,42329.2,0.045500000000000006,7.26473,,,2701.8
"[2011-02-09, 2011-02-15]",0.0,30.319,55704.4,62159.6,2011-02-15,203696.0,2079.0,37238.0,11020.0,61816.0,0.0,118.49375,1191304.8,1546925.6,0.5660000000000001,78.398,19579.8,,42978.8,0.13829999999999998,7.31756,,,2756.0
"[2011-02-16, 2011-02-22]",0.0,31.839999999999996,92202.25,50623.5,2011-02-22,213276.0,2287.0,37725.0,11539.0,63983.0,0.0,119.19140625,1361173.0,1576117.25,-0.837,77.926,20591.8,,39732.2,-0.18155,7.20235,,,2879.6
"[2011-02-23, 2011-03-01]",0.0,33.516999999999996,43656.4,10515.4,2011-03-01,185441.0,2065.0,37247.0,11499.0,66036.0,0.0,120.1625,1095531.6,1536470.0,-0.74,77.1688,19652.8,,44962.4,-0.18149999999999997,7.053999999999999,,,3990.2
"[2011-03-02, 2011-03-08]",0.0,35.193999999999996,697.4,1920.0,2011-03-08,188821.0,2372.0,37339.0,12179.0,64296.0,0.0,119.81875,59201.6,1513026.6,-0.2829999999999999,76.58279999999999,29172.8,,70132.2,-0.10375,6.90155,1.0,,8223.8
"[2011-03-09, 2011-03-15]",0.0,35.397000000000006,473.2,1474.4,2011-03-15,190497.0,2519.0,35583.0,12482.0,63337.0,0.0,121.078125,15770.6,1588495.2,-0.338,76.73740000000001,17297.0,,55827.6,0.0010000000000000044,6.89375,2.6666666666666665,,3150.75
"[2011-03-16, 2011-03-22]",0.0,35.213,181.8,65926.4,2011-03-22,196407.0,1683.0,36009.0,13321.0,64882.0,0.0,121.8625,8364.8,1596604.4,-1.313,76.0202,19323.8,,42854.0,-0.07199999999999998,7.103350000000001,1.0,,5166.0
"[2011-03-23, 2011-03-29]",0.0,37.147000000000006,259.8,64766.6,2011-03-29,197944.0,1988.0,35528.0,12804.0,65484.0,0.0,119.3,1037361.2,1575726.8,0.829,76.2594,24724.8,,52849.8,-0.05985,6.95466,,,5066.0
"[2011-03-30, 2011-04-05]",0.0,38.1538,120.2,58957.4,2011-04-05,211429.0,3646.0,37924.0,13285.0,66583.0,0.0,119.021875,1107582.2,1584114.8,-0.39099999999999996,76.15639999999999,23009.6,,52521.2,-0.13615,6.818479999999999,,,7110.4
"[2011-04-06, 2011-04-12]",0.0,39.896,35.5,33242.25,2011-04-12,219124.0,4627.0,35152.0,13938.0,63131.0,0.0,118.553125,1070961.0,1668650.6,-1.0459999999999998,75.4374,21826.0,,50786.2,0.008000000000000007,6.75183,,,8586.8
"[2011-04-13, 2011-04-19]",0.0,42.2676,18.8,264.0,2011-04-19,233453.0,3686.0,34890.0,16181.0,67011.0,0.0,119.76875,1208487.4,1631376.0,0.18400000000000005,75.217,25310.2,,49812.8,0.06924999999999999,6.88017,,,7064.4
"[2011-04-20, 2011-04-26]",0.0,45.684000000000005,54.75,334.75,2011-04-26,209275.0,5968.0,31759.0,13181.0,59741.0,0.0,120.22265625,695596.75,1646731.25,-1.225,74.23825000000001,21124.0,,50282.25,-0.1735,6.778875,,,4444.75
"[2011-04-27, 2011-05-03]",0.0,46.144800000000004,10040.4,1426.0,2011-05-03,201622.0,3730.0,28830.0,14886.0,60868.0,0.0,121.0375,885709.2,1667175.6,-0.71,73.3126,24697.8,,50886.2,-0.04250000000000001,6.650499999999999,,,4562.8
"[2011-05-04, 2011-05-10]",0.0,37.297999999999995,577.2,712.2,2011-05-10,196358.0,3406.0,22634.0,16002.0,61193.0,0.0,122.109375,1221281.2,1723486.6,1.4669999999999999,74.47,49550.2,,55622.8,0.10625,6.75955,,,5172.6
"[2011-05-11, 2011-05-17]",0.0,34.587,175.0,30098.2,2011-05-17,193531.0,4144.0,20892.0,16888.0,59452.0,0.0,122.55625,1234767.0,1842300.6,0.763,75.6136,43216.2,,55815.0,0.21025,6.984599999999999,,,4656.8
"[2011-05-18, 2011-05-24]",0.0,35.226,60.8,71966.6,2011-05-24,194526.0,4850.0,20076.0,16648.0,59857.0,0.0,122.80625,1326316.8,1926808.0,0.478,75.749,36013.8,,58660.4,0.005749999999999998,6.967949999999999,,,3829.2
"[2011-05-25, 2011-05-31]",0.0,37.78375,26537.25,91517.75,2011-05-31,187301.0,4347.0,20835.0,17124.0,58458.0,0.0,123.6953125,1329356.75,1998235.75,-1.327,75.28119999999998,23776.2,,59262.4,-0.17425000000000002,6.9521500000000005,,,3937.4
"[2011-06-01, 2011-06-07]",0.0,36.784,71766.2,105391.4,2011-06-07,186987.0,3312.0,20608.0,17336.0,57009.0,0.0,124.653125,112283.4,1830266.6,-1.1680000000000001,74.088,32780.8,,74879.0,-0.11425,6.75745,403.0,,6476.2
"[2011-06-08, 2011-06-14]",0.0,36.105000000000004,60216.0,61187.2,2011-06-14,183647.0,3448.0,19690.0,17504.0,55935.0,0.0,124.684375,23990.4,1824477.8,1.068,74.426,19970.4,,65623.4,0.08,6.765687499999999,3.0,,5139.5
"[2011-06-15, 2011-06-21]",0.0,35.833999999999996,55092.6,37326.4,2011-06-21,187895.0,2241.0,22537.0,16276.0,57780.0,0.0,125.325,23146.8,1854709.8,-1.141,75.3424,24075.8,,39298.6,-0.04125000000000001,6.8842,,,5524.4
"[2011-06-22, 2011-06-28]",0.0,34.722,72280.2,24049.8,2011-06-28,159867.0,4192.0,19281.0,14405.0,54025.0,0.0,124.09375,1378842.2,1849163.8,0.5589999999999999,75.72399999999999,32589.2,,48403.8,0.13425,6.930400000000001,,,7805.0
"[2011-06-29, 2011-07-05]",0.0,34.66625,17574.25,2617.0,2011-07-05,158840.0,2756.0,21584.0,13661.0,55893.0,0.0,122.453125,1438468.0,1774438.25,-0.5050000000000001,74.7876,21380.0,,47366.8,-0.11050000000000001,6.8297,1.0,,7873.8
"[2011-07-06, 2011-07-12]",0.0,36.059,499.0,1392.0,2011-07-12,162870.0,2095.0,22798.0,11401.0,56672.0,0.0,123.66875,1517681.0,1780590.6,1.249,75.7638,31668.2,,46765.0,0.10949999999999997,6.8352,,,10402.2
"[2011-07-13, 2011-07-19]",0.0,39.290000000000006,439.2,58334.0,2011-07-19,178427.0,1808.0,26548.0,11759.0,59630.0,0.0,124.7875,1241578.2,1879612.8,-0.7210000000000001,75.58700000000002,31210.2,,47794.0,0.06474999999999999,6.9605999999999995,,,8936.0
"[2011-07-20, 2011-07-26]",0.0,39.928999999999995,96.0,49586.4,2011-07-26,178162.0,1429.0,28921.0,11352.0,60193.0,0.0,124.315625,1168161.4,1887998.8,-1.884,74.32399999999998,27779.4,,50906.6,-0.273,6.8289,1.0,,4421.2
"[2011-07-27, 2011-08-02]",0.0,39.972,38118.6,86781.8,2011-08-02,178637.0,2046.0,30165.0,11180.0,61183.0,0.0,125.503125,1359006.8,1862882.2,1.037,74.3644,29387.8,,60579.8,0.11500000000000002,6.777550000000001,,,7277.8
"[2011-08-03, 2011-08-09]",0.0,39.333,87450.4,84657.6,2011-08-09,175525.0,3217.0,24467.0,13213.0,59442.0,0.0,128.1,2083111.0,1884826.8,0.05800000000000011,74.8046,39685.4,,58333.4,0.48924999999999996,7.0482,,,7978.6
"[2011-08-10, 2011-08-16]",0.0,39.249,44838.0,48384.2,2011-08-16,176077.0,2009.0,25336.0,13408.0,62323.0,0.0,129.759375,1430080.2,1918554.6,-0.631,74.4688,26414.2,,54654.6,-0.1365,7.2194,,,3177.4
"[2011-08-17, 2011-08-23]",0.0,41.818,67516.6,36795.4,2011-08-23,189639.0,1461.0,31225.0,13120.0,67245.0,0.0,130.571875,1195151.8,1955374.0,-0.13199999999999995,74.0616,21827.0,,55914.2,0.026499999999999996,7.2151499999999995,2.0,,3105.2
"[2011-08-24, 2011-08-30]",0.0,40.562,65724.4,15280.2,2011-08-30,165277.0,2030.0,28461.0,11243.0,63621.0,0.0,129.990625,1587328.6,2029017.6,0.03500000000000003,74.01820000000001,22346.6,,57372.0,-0.1155,7.182550000000001,,,3338.8
"[2011-08-31, 2011-09-06]",0.0,42.00625,1431.0,2168.25,2011-09-06,168497.0,1330.0,29586.0,10766.0,63748.0,0.0,130.7890625,265393.25,1845427.25,2.061,74.96979999999999,25467.6,,54068.6,0.1135,7.1018,1.0,,3451.4
"[2011-09-07, 2011-09-13]",0.0,41.384,226.8,36138.2,2011-09-13,168279.0,1572.0,27882.0,10142.0,59701.0,0.0,131.284375,19596.0,1705512.2,0.9399999999999998,76.77620000000002,40459.4,,72892.8,0.09725000000000002,7.2843,1139.0,,4897.6
"[2011-09-14, 2011-09-20]",0.0,39.979,166.2,56225.8,2011-09-20,167584.0,3578.0,26379.0,10791.0,57527.0,0.0,130.909375,7940.0,1580649.4,0.43800000000000017,76.921,16555.2,,60220.4,0.40275000000000005,7.496125,1.0,,4679.5
"[2011-09-21, 2011-09-27]",0.0,33.688,160.2,43582.0,2011-09-27,156853.0,3329.0,18195.0,14252.0,48998.0,0.0,130.859375,934261.8,1556828.0,0.16899999999999982,78.57079999999999,29070.8,,53552.8,0.09125000000000011,8.211549999999999,,,1970.4
"[2011-09-28, 2011-10-04]",0.0,30.266000000000002,37139.0,87793.2,2011-10-04,159403.0,5558.0,16982.0,15428.0,46625.0,0.0,130.3375,1218760.4,1523821.2,2.0759999999999996,79.2296,31767.6,,71172.2,0.4485,8.19435,,,1925.8
"[2011-10-05, 2011-10-11]",0.0,31.467000000000002,39844.6,60862.0,2011-10-11,157644.0,5529.0,17102.0,12980.0,47316.0,0.0,128.8671875,684407.6,1213354.8,-2.196,78.6682,29611.6,,72195.0,-0.35975,8.017610000000001,,,1954.2
"[2011-10-12, 2011-10-18]",0.0,32.057,38133.8,60203.0,2011-10-18,160153.0,5715.0,16352.0,14063.0,47917.0,0.0,128.40625,1133383.0,1511245.8,-0.496,77.261,27608.6,,69594.6,0.0939,7.98485,,,1962.6
"[2011-10-19, 2011-10-25]",0.0,31.491000000000003,43493.0,60756.4,2011-10-25,164776.0,5041.0,17147.0,13640.0,49778.0,0.0,128.734375,1060593.6,1490830.2,-1.091,76.7726,33150.6,,66792.2,-0.12735000000000002,8.082699999999999,,,1885.6
"[2011-10-26, 2011-11-01]",0.0,34.160000000000004,41738.6,58297.8,2011-11-01,163661.0,4555.0,17816.0,13750.0,50647.0,0.0,128.659375,1384777.2,1484431.0,1.0690000000000004,76.0792,33714.6,,63936.6,0.16190000000000007,7.93018,,,1703.4
"[2011-11-02, 2011-11-08]",0.0,34.503,37616.2,97192.8,2011-11-08,167643.0,4133.0,18051.0,16584.0,55274.0,0.0,130.240625,1047104.2,1464817.0,-0.639,77.0182,28991.0,,62051.4,-0.2529,7.9542,,,1616.6
"[2011-11-09, 2011-11-15]",0.0,34.326,42874.0,90304.2,2011-11-15,166036.0,3598.0,18905.0,15528.0,55916.0,0.0,130.3421875,810048.2,1198921.6,1.311,77.8172,23926.6,,58676.6,0.34145000000000003,8.06975,,,1715.4
"[2011-11-16, 2011-11-22]",0.0,32.362,58817.0,70820.8,2011-11-22,140970.0,5039.0,17581.0,13787.0,50573.0,0.0,130.6,973177.0,1492349.8,0.3730000000000001,78.3696,23881.8,,55703.0,0.20925000000000002,8.301599999999999,,,1716.75
"[2011-11-23, 2011-11-29]",0.0,31.72875,42009.25,42264.5,2011-11-29,131996.0,5356.0,17690.0,14126.0,50247.0,0.0,130.765625,1424891.25,1607060.0,0.716,79.424,19573.0,,57031.8,-0.04749999999999999,8.519200000000001,,,2541.4
"[2011-11-30, 2011-12-06]",0.0,32.605,789.4,8960.6,2011-12-06,128746.0,5247.0,17702.0,12554.0,49110.0,0.0,130.240625,163105.4,1433636.8,-0.5800000000000001,78.57939999999999,21945.2,,57887.8,-0.34175,8.07695,,,2845.6
"[2011-12-07, 2011-12-13]",0.0,31.665999999999997,158.6,991.4,2011-12-13,132087.0,6266.0,18130.0,11552.0,49085.0,0.0,130.984375,22388.0,1448811.6,1.7180000000000002,79.2028,25296.2,,93055.4,0.2945,8.208200000000001,147.0,,1937.6
"[2011-12-14, 2011-12-20]",0.0,29.208,72.8,823.2,2011-12-20,139802.0,10374.0,17616.0,14445.0,48568.0,0.0,131.753125,8098.4,1481196.8,-0.08200000000000007,80.32520000000001,14598.6,,51626.2,0.031500000000000014,8.4039375,1.0,,2171.5
"[2011-12-21, 2011-12-27]",0.0,28.986250000000002,26.5,631.75,2011-12-27,138611.0,11023.0,17223.0,14126.0,47923.0,0.0,130.171875,421063.75,1485568.5,-0.11400000000000002,80.221,6496.75,,49326.75,-0.0875,8.2863125,,,985.5
"[2011-12-28, 2012-01-03]",0.0,27.97,123.25,668.75,2012-01-03,142713.0,10709.0,20325.0,14781.0,48824.0,0.0,130.8046875,364925.25,1491702.0,0.387,80.55699999999999,17224.0,,67215.0,-0.06925,8.220374999999999,,,1163.0
"[2012-01-04, 2012-01-10]",0.0,29.104000000000003,68.0,230.8,2012-01-10,139861.0,8411.0,20043.0,14356.0,48873.0,0.0,130.64375,774335.6,1534632.0,1.189,81.15220000000001,17900.6,,67085.2,0.0465,8.2407,,,1442.8
"[2012-01-11, 2012-01-17]",0.0,29.888749999999998,92.0,216.25,2012-01-17,140889.0,7241.0,20380.0,13741.0,49470.0,0.0,131.328125,907381.5,1658084.25,0.328,81.5322,18541.6,,68706.8,-0.04649999999999999,8.190299999999999,,,2034.25
"[2012-01-18, 2012-01-24]",0.0,31.363,84.2,232.2,2012-01-24,143649.0,4909.0,20943.0,13413.0,50881.0,0.0,130.4625,1021501.8,1678492.2,-1.403,80.3186,21639.0,,66656.4,-0.129,8.0125,,,3438.8
"[2012-01-25, 2012-01-31]",0.0,33.469,15104.2,19415.8,2012-01-31,144510.0,3843.0,22545.0,13088.0,53294.0,0.0,131.640625,1211808.0,1743414.0,-0.609,79.39200000000001,28145.0,,59996.2,-0.1485,7.8914,,,4416.8
"[2012-02-01, 2012-02-07]",0.0,33.936,45518.6,73696.2,2012-02-07,153227.0,2786.0,27915.0,12827.0,56634.0,0.0,131.6625,1013302.0,1783144.6,-0.742,79.0122,26606.2,,53215.8,-0.24725,7.6572000000000005,,,4400.6
"[2012-02-08, 2012-02-14]",0.0,33.661,45817.4,82202.4,2012-02-14,149722.0,2635.0,28109.0,12452.0,57507.0,0.0,131.184375,1017252.0,1805253.2,1.019,79.0702,26714.6,,52334.4,0.16625,7.71225,,,4441.0
"[2012-02-15, 2012-02-21]",0.0,33.60625,51036.5,68031.25,2012-02-21,156007.0,2935.0,30960.0,12928.0,59236.0,0.0,131.03125,994540.25,1869638.0,-0.558,79.4572,24297.0,,50613.8,-0.03325,7.773999999999999,,,5631.6
"[2012-02-22, 2012-02-28]",0.0,35.563,56113.8,44966.2,2012-02-28,164356.0,2404.0,35907.0,14836.0,65105.0,0.0,131.346875,1376478.8,1921049.0,-0.8360000000000001,78.6936,30393.8,,50756.2,-0.20075,7.637300000000001,,,5864.2
"[2012-02-29, 2012-03-06]",0.0,34.21300000000001,1556.6,11128.0,2012-03-06,152451.0,2545.0,26635.0,14387.0,60695.0,0.0,131.29375,171969.8,1859702.4,1.6260000000000001,79.27619999999999,26767.8,,50952.0,0.12625000000000003,7.549899999999999,,,6457.6
"[2012-03-07, 2012-03-13]",0.0,33.686,313.0,615.0,2012-03-13,153451.0,2286.0,25030.0,13880.0,59526.0,0.0,131.071875,17330.6,1820088.2,0.2839999999999999,79.8298,27833.4,,89618.4,-0.112,7.5702,2027.0,,7200.4
