Business_Week,Palladium_Change,Palladium_Settle,Palladium_Volume,Palladium_Prev. Day Open Interest,Date,Open Interest,Money Manager Shorts,Money Manager Longs,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Ten_Yr_Futures_Change,Ten_Yr_Futures_Settle,Ten_Yr_Futures_Volume,Ten_Yr_Futures_Prev. Day Open Interest,USD_Change,USD_Settle,USD_Volume,USD_Wave,USD_Prev. Day Open Interest,ZAR_Change,ZAR_Settle,ZAR_Volume,ZAR_Wave,ZAR_Prev. Day Open Interest
"[2010-05-26, 2010-06-01]",0.0,457.54999999999995,1599.25,911.75,2010-06-01,21271.0,1743.0,13099.0,844.0,13197.0,0.0,120.703125,1246535.5,1946718.5,-0.1630000000000001,86.70060000000001,22324.0,,37994.0,-0.22999999999999998,7.681750000000001,,,4743.6
"[2010-06-02, 2010-06-08]",0.0,440.21999999999997,85.2,184.2,2010-06-08,21145.0,1705.0,12938.0,803.0,12567.0,0.0,121.115625,85164.2,1827406.4,1.7479999999999998,87.8684,25468.6,,45624.0,0.057999999999999996,7.7593000000000005,102.0,,4782.4
"[2010-06-09, 2010-06-15]",0.0,457.52,18.6,124.8,2010-06-15,21509.0,1582.0,13157.0,790.0,12898.0,0.0,121.065625,30583.4,1774712.8,-1.9689999999999999,87.12519999999999,15960.2,,38507.8,-0.12,7.70625,,,3491.75
"[2010-06-16, 2010-06-22]",0.0,485.82,17.6,83.4,2010-06-22,21790.0,1746.0,13270.0,890.0,12799.0,0.0,121.153125,205883.8,1714793.4,0.02200000000000002,86.2218,12736.4,,25355.4,-0.022000000000000002,7.673100000000001,,,2523.4
"[2010-06-23, 2010-06-29]",0.0,468.32,4.6,60.6,2010-06-29,20467.0,1759.0,11996.0,1031.0,12149.0,0.0,121.76875,1142645.0,1699967.6,-0.06800000000000006,85.9812,19329.0,,30726.8,0.07175,7.699,,,4467.2
"[2010-06-30, 2010-07-06]",0.0,435.1875,2.75,6.75,2010-07-06,19506.0,1608.0,11121.0,1117.0,11311.0,0.0,122.55078125,1141688.5,1702484.75,-2.0340000000000003,85.0206,19020.0,,29051.0,-0.0005000000000000148,7.81705,,,3495.6
"[2010-07-07, 2010-07-13]",0.0,453.30999999999995,0.0,9199.4,2010-07-13,19679.0,1434.0,11888.0,1111.0,11470.0,0.0,122.05625,911735.8,1727605.8,-0.485,84.0908,18288.4,,26722.6,-0.13799999999999998,7.6733,,,2452.8
"[2010-07-14, 2010-07-20]",0.0,454.9,0.0,22073.4,2010-07-20,19266.0,1409.0,11458.0,1101.0,11169.0,0.0,122.896875,1130663.2,1846316.4,-0.892,82.9266,20033.6,,25337.2,0.011999999999999997,7.6633,,,2775.4
"[2010-07-21, 2010-07-27]",0.0,463.02,0.0,20595.4,2010-07-27,20201.0,1320.0,12403.0,917.0,11622.0,0.0,122.88125,1012556.0,1835323.0,-0.6010000000000001,82.7148,19384.0,,23862.8,-0.24475,7.4845500000000005,,,3466.4
"[2010-07-28, 2010-08-03]",0.0,496.36,3.0,14303.6,2010-08-03,20692.0,1310.0,13010.0,733.0,11886.0,0.0,123.434375,1054549.4,1865234.0,-1.6440000000000001,81.4916,15592.4,,22767.2,-0.057499999999999996,7.36465,,,4583.4
"[2010-08-04, 2010-08-10]",0.0,486.80999999999995,0.4,3223.8,2010-08-10,19488.0,1457.0,11325.0,1008.0,11166.0,0.0,124.31875,1024043.2,1928927.8,0.24,80.8262,19303.0,,23677.4,-0.09200000000000001,7.2726,,,5687.0
"[2010-08-11, 2010-08-17]",0.0,479.2099999999999,0.0,52.4,2010-08-17,19419.0,1421.0,11651.0,942.0,10744.0,0.0,125.68125,1084802.6,2005313.8,1.4,82.6384,17838.8,,31324.2,0.0585,7.326099999999999,,,7851.0
"[2010-08-18, 2010-08-24]",0.0,484.0400000000001,0.0,51.2,2010-08-24,19378.0,1301.0,10829.0,1332.0,11516.0,0.0,125.83125,1165562.6,2022915.6,0.882,82.8888,22350.2,,34115.8,0.08950000000000001,7.3483,,,10284.4
"[2010-08-25, 2010-08-31]",0.0,499.08000000000004,465.6,259.2,2010-08-31,20257.0,1436.0,12386.0,1103.0,12117.0,0.0,125.984375,1493196.0,1988181.2,0.04800000000000004,83.1524,22765.8,,26780.8,0.020999999999999994,7.36315,,,15662.2
"[2010-09-01, 2010-09-07]",0.0,523.1125000000001,93.75,183.75,2010-09-07,21688.0,1642.0,13579.0,999.0,12468.0,0.0,125.515625,110414.75,1795284.25,-0.41,82.4176,19486.0,,29793.8,-0.12250000000000001,7.256450000000001,2759.6666666666665,,15837.8
"[2010-09-08, 2010-09-14]",0.0,528.64,25.6,89.2,2010-09-14,23941.0,1542.0,13859.0,1405.0,13429.0,0.0,124.978125,23540.4,1692697.0,-0.752,82.43100000000001,11176.2,,24411.0,-0.14325,7.196375,,,6651.25
"[2010-09-15, 2010-09-21]",0.0,542.94,19.0,41.2,2010-09-21,24163.0,1489.0,13756.0,1487.0,13485.0,0.0,125.34375,12658.8,1653786.6,-1.078,81.49780000000001,14363.4,,21944.2,-0.006249999999999992,7.2214,,,9403.2
"[2010-09-22, 2010-09-28]",0.0,552.8,13.2,32.8,2010-09-28,25803.0,1108.0,15035.0,1583.0,15039.0,0.0,125.75,1172959.6,1629976.4,-1.461,79.7352,23227.8,,30974.0,-0.12325000000000001,7.099349999999999,,,9161.2
"[2010-09-29, 2010-10-05]",0.0,569.86,0.8,1.6,2010-10-05,26293.0,1155.0,14384.0,1752.0,15761.0,0.0,126.278125,1175641.8,1695906.6,-1.2449999999999999,78.55619999999999,22679.6,,33332.2,-0.07825,7.03345,,,8373.6
"[2010-10-06, 2010-10-12]",0.0,586.75,0.0,11484.8,2010-10-12,26142.0,1157.0,14436.0,1873.0,15100.0,0.0,127.2125,946420.6,1670623.8,-0.379,77.6154,24481.0,,34094.2,-0.04475,6.93045,,,7721.4
"[2010-10-13, 2010-10-19]",0.0,590.19,0.0,18150.2,2010-10-19,26491.0,1122.0,15208.0,1789.0,14629.0,0.0,126.809375,1230600.0,1648352.4,0.833,77.3988,28528.8,,36853.8,0.11825000000000001,6.9213499999999994,,,7380.8
"[2010-10-20, 2010-10-26]",0.0,600.4599999999999,32.6,15255.2,2010-10-26,27193.0,1142.0,15527.0,1720.0,15098.0,0.0,126.45,1026584.2,1529265.2,-0.5110000000000001,77.58919999999999,23207.2,,38483.4,-0.03699999999999999,6.99515,,,7460.0
"[2010-10-27, 2010-11-02]",0.0,637.17,0.0,12053.8,2010-11-02,28240.0,1222.0,16630.0,1658.0,15829.0,0.0,126.040625,1087897.8,1546386.6,-1.018,77.542,23392.0,,40817.0,-0.06799999999999999,7.037850000000001,,,7271.4
"[2010-11-03, 2010-11-09]",0.0,690.28,0.0,3710.6,2010-11-09,29304.0,1287.0,16417.0,1968.0,16723.0,0.0,127.128125,1290434.2,1571509.8,0.6920000000000002,76.8124,30053.4,,38928.8,-0.04375,6.87415,,,7216.0
"[2010-11-10, 2010-11-16]",0.0,679.6,0.0,42.6,2010-11-16,26981.0,1589.0,15221.0,1965.0,15569.0,0.0,125.840625,1413927.4,1557144.4,1.749,78.4726,32232.2,,36691.0,0.1925,6.9902,,,7499.6
"[2010-11-17, 2010-11-23]",0.0,685.27,0.4,4.4,2010-11-23,25670.0,1523.0,14200.0,1429.0,13341.0,0.0,124.875,1176932.4,1507076.8,0.42900000000000005,79.01259999999999,23057.6,,33868.8,0.05675000000000001,7.04735,,,7361.2
"[2010-11-24, 2010-11-30]",0.0,691.2125,984.75,452.75,2010-11-30,24376.0,1600.0,13928.0,1511.0,13822.0,0.0,124.69921875,1113816.5,1456673.75,1.5090000000000001,80.44800000000001,20598.4,,33839.0,-0.029,7.1206000000000005,,,9258.2
"[2010-12-01, 2010-12-07]",0.0,749.85,50.0,482.6,2010-12-07,24947.0,1474.0,13815.0,1143.0,13633.0,0.0,123.571875,116519.6,1326555.2,-1.407,79.99359999999999,29287.6,,41303.0,-0.18975,6.921950000000001,2345.0,,15334.8
"[2010-12-08, 2010-12-14]",0.0,743.2,23.4,260.0,2010-12-14,25424.0,1216.0,14233.0,1342.0,14224.0,0.0,121.40625,18465.2,1323710.6,-0.22399999999999998,79.8878,14919.8,,30754.8,-0.08325,6.881625,57.0,,6827.25
"[2010-12-15, 2010-12-21]",0.0,744.72,8.8,29.0,2010-12-21,24757.0,1236.0,13901.0,1105.0,14013.0,0.0,120.8625,5827.8,1362615.2,0.487,80.59639999999999,13452.6,,20552.2,-0.016250000000000004,6.93515,,,10287.8
"[2010-12-22, 2010-12-28]",0.0,766.7125000000001,5.75,14.0,2010-12-28,25669.0,1166.0,14200.0,1146.0,14426.0,0.0,119.640625,426565.5,1333429.75,-0.246,80.8135,9382.0,,26646.5,-0.166,6.823625,,,10453.25
"[2010-12-29, 2011-01-04]",0.0,790.47,1.6,10.6,2011-01-04,25316.0,1425.0,14457.0,1189.0,13685.0,0.0,120.23125,567904.4,1335551.6,-0.9709999999999999,79.65419999999999,13432.8,,26351.4,0.0032499999999999977,6.706449999999999,,,10154.8
"[2011-01-05, 2011-01-11]",0.0,765.11,0.6,18947.4,2011-01-11,24812.0,1413.0,14340.0,1317.0,13129.0,0.0,120.228125,1127265.8,1370740.4,1.4360000000000002,81.05,24769.6,,32674.0,0.20575000000000002,6.87975,,,8991.4
"[2011-01-12, 2011-01-18]",0.0,803.5125,0.0,22644.25,2011-01-18,25613.0,1391.0,14493.0,1424.0,13492.0,0.0,120.78125,1131551.5,1337498.25,-1.975,79.5384,25903.4,,31540.6,0.002950000000000008,6.9294899999999995,,,6694.4
"[2011-01-19, 2011-01-25]",0.0,808.73,0.2,19289.0,2011-01-25,24401.0,1370.0,14335.0,1480.0,13112.0,0.0,120.384375,1090717.0,1355589.6,-1.015,78.5006,22522.2,,36467.6,0.1598,7.09101,,,3991.0
"[2011-01-26, 2011-02-01]",0.0,814.31,0.0,14236.2,2011-02-01,25597.0,1277.0,14769.0,1482.0,13363.0,0.0,120.634375,1181867.8,1377784.8,-0.9520000000000001,77.8454,22956.8,,39450.4,0.06250000000000001,7.17883,,,2636.4
"[2011-02-02, 2011-02-08]",0.0,820.0600000000001,0.0,4085.0,2011-02-08,27296.0,1322.0,15534.0,1273.0,13973.0,0.0,118.9,1241877.0,1462405.8,0.9009999999999999,77.90360000000001,20653.0,,42329.2,0.045500000000000006,7.26473,,,2701.8
"[2011-02-09, 2011-02-15]",0.0,826.2,0.0,23.4,2011-02-15,26982.0,1436.0,15145.0,1118.0,13828.0,0.0,118.49375,1191304.8,1546925.6,0.5660000000000001,78.398,19579.8,,42978.8,0.13829999999999998,7.31756,,,2756.0
"[2011-02-16, 2011-02-22]",0.0,835.7875,0.0,21.0,2011-02-22,24483.0,1318.0,14728.0,716.0,12351.0,0.0,119.19140625,1361173.0,1576117.25,-0.837,77.926,20591.8,,39732.2,-0.18155,7.20235,,,2879.6
"[2011-02-23, 2011-03-01]",0.0,789.9,915.2,359.0,2011-03-01,23850.0,1522.0,14700.0,1213.0,11910.0,0.0,120.1625,1095531.6,1536470.0,-0.74,77.1688,19652.8,,44962.4,-0.18149999999999997,7.053999999999999,,,3990.2
"[2011-03-02, 2011-03-08]",0.0,802.8399999999999,18.2,431.6,2011-03-08,24237.0,1553.0,14252.0,1899.0,12347.0,0.0,119.81875,59201.6,1513026.6,-0.2829999999999999,76.58279999999999,29172.8,,70132.2,-0.10375,6.90155,1.0,,8223.8
"[2011-03-09, 2011-03-15]",0.0,751.64,59.2,165.0,2011-03-15,21303.0,1767.0,12504.0,1784.0,10506.0,0.0,121.078125,15770.6,1588495.2,-0.338,76.73740000000001,17297.0,,55827.6,0.0010000000000000044,6.89375,2.6666666666666665,,3150.75
"[2011-03-16, 2011-03-22]",0.0,726.13,20.8,51.8,2011-03-22,21348.0,1672.0,11542.0,2032.0,11122.0,0.0,121.8625,8364.8,1596604.4,-1.313,76.0202,19323.8,,42854.0,-0.07199999999999998,7.103350000000001,1.0,,5166.0
"[2011-03-23, 2011-03-29]",0.0,749.96,19.4,35.2,2011-03-29,21335.0,1638.0,11145.0,2034.0,11788.0,0.0,119.3,1037361.2,1575726.8,0.829,76.2594,24724.8,,52849.8,-0.05985,6.95466,,,5066.0
"[2011-03-30, 2011-04-05]",0.0,774.99,3.6,4.8,2011-04-05,22548.0,1524.0,12094.0,1805.0,12521.0,0.0,119.021875,1107582.2,1584114.8,-0.39099999999999996,76.15639999999999,23009.6,,52521.2,-0.13615,6.818479999999999,,,7110.4
"[2011-04-06, 2011-04-12]",0.0,781.8100000000001,587.2,21019.6,2011-04-12,22993.0,1290.0,12605.0,1583.0,12839.0,0.0,118.553125,1070961.0,1668650.6,-1.0459999999999998,75.4374,21826.0,,50786.2,0.008000000000000007,6.75183,,,8586.8
"[2011-04-13, 2011-04-19]",0.0,755.1699999999998,0.6,20542.2,2011-04-19,21680.0,1733.0,11962.0,1704.0,12089.0,0.0,119.76875,1208487.4,1631376.0,0.18400000000000005,75.217,25310.2,,49812.8,0.06924999999999999,6.88017,,,7064.4
"[2011-04-20, 2011-04-26]",0.0,760.8125,0.25,17169.0,2011-04-26,21730.0,1664.0,12244.0,1695.0,12460.0,0.0,120.22265625,695596.75,1646731.25,-1.225,74.23825000000001,21124.0,,50282.25,-0.1735,6.778875,,,4444.75
"[2011-04-27, 2011-05-03]",0.0,778.1899999999999,0.0,10948.8,2011-05-03,22007.0,1615.0,12351.0,1356.0,13035.0,0.0,121.0375,885709.2,1667175.6,-0.71,73.3126,24697.8,,50886.2,-0.04250000000000001,6.650499999999999,,,4562.8
"[2011-05-04, 2011-05-10]",0.0,726.9899999999999,0.0,684.6,2011-05-10,21406.0,2125.0,10635.0,1906.0,12378.0,0.0,122.109375,1221281.2,1723486.6,1.4669999999999999,74.47,49550.2,,55622.8,0.10625,6.75955,,,5172.6
"[2011-05-11, 2011-05-17]",0.0,713.25,0.0,40.2,2011-05-17,20678.0,2560.0,10464.0,1935.0,11022.0,0.0,122.55625,1234767.0,1842300.6,0.763,75.6136,43216.2,,55815.0,0.21025,6.984599999999999,,,4656.8
"[2011-05-18, 2011-05-24]",0.0,733.5800000000002,0.0,58.4,2011-05-24,21064.0,2408.0,11149.0,1656.0,11744.0,0.0,122.80625,1326316.8,1926808.0,0.478,75.749,36013.8,,58660.4,0.005749999999999998,6.967949999999999,,,3829.2
"[2011-05-25, 2011-05-31]",0.0,760.85,872.0,594.0,2011-05-31,21503.0,1624.0,11736.0,1713.0,12605.0,0.0,123.6953125,1329356.75,1998235.75,-1.327,75.28119999999998,23776.2,,59262.4,-0.17425000000000002,6.9521500000000005,,,3937.4
"[2011-06-01, 2011-06-07]",0.0,786.79,119.6,506.4,2011-06-07,23712.0,1562.0,13246.0,1331.0,13632.0,0.0,124.653125,112283.4,1830266.6,-1.1680000000000001,74.088,32780.8,,74879.0,-0.11425,6.75745,403.0,,6476.2
"[2011-06-08, 2011-06-14]",0.0,805.09,10.8,356.4,2011-06-14,23609.0,1199.0,13577.0,1329.0,14311.0,0.0,124.684375,23990.4,1824477.8,1.068,74.426,19970.4,,65623.4,0.08,6.765687499999999,3.0,,5139.5
"[2011-06-15, 2011-06-21]",0.0,758.0899999999999,18.6,336.4,2011-06-21,21904.0,1283.0,12446.0,1387.0,13704.0,0.0,125.325,23146.8,1854709.8,-1.141,75.3424,24075.8,,39298.6,-0.04125000000000001,6.8842,,,5524.4
"[2011-06-22, 2011-06-28]",0.0,739.37,5.0,56.4,2011-06-28,21077.0,1154.0,11241.0,1365.0,12900.0,0.0,124.09375,1378842.2,1849163.8,0.5589999999999999,75.72399999999999,32589.2,,48403.8,0.13425,6.930400000000001,,,7805.0
"[2011-06-29, 2011-07-05]",0.0,760.1625,0.5,4932.5,2011-07-05,21973.0,988.0,11872.0,1309.0,13089.0,0.0,122.453125,1438468.0,1774438.25,-0.5050000000000001,74.7876,21380.0,,47366.8,-0.11050000000000001,6.8297,1.0,,7873.8
"[2011-07-06, 2011-07-12]",0.0,773.72,0.2,19043.2,2011-07-12,22391.0,816.0,12786.0,1014.0,13551.0,0.0,123.66875,1517681.0,1780590.6,1.249,75.7638,31668.2,,46765.0,0.10949999999999997,6.8352,,,10402.2
"[2011-07-13, 2011-07-19]",0.0,786.9300000000001,0.6,17546.8,2011-07-19,24287.0,971.0,13967.0,1118.0,14029.0,0.0,124.7875,1241578.2,1879612.8,-0.7210000000000001,75.58700000000002,31210.2,,47794.0,0.06474999999999999,6.9605999999999995,,,8936.0
"[2011-07-20, 2011-07-26]",0.0,809.58,0.0,14264.8,2011-07-26,26932.0,812.0,15795.0,1121.0,15325.0,0.0,124.315625,1168161.4,1887998.8,-1.884,74.32399999999998,27779.4,,50906.6,-0.273,6.8289,1.0,,4421.2
"[2011-07-27, 2011-08-02]",0.0,828.2800000000001,1181.8,12540.0,2011-08-02,27897.0,744.0,15708.0,1323.0,16312.0,0.0,125.503125,1359006.8,1862882.2,1.037,74.3644,29387.8,,60579.8,0.11500000000000002,6.777550000000001,,,7277.8
"[2011-08-03, 2011-08-09]",0.0,749.5699999999999,0.0,4.8,2011-08-09,23504.0,1101.0,12457.0,2397.0,15339.0,0.0,128.1,2083111.0,1884826.8,0.05800000000000011,74.8046,39685.4,,58333.4,0.48924999999999996,7.0482,,,7978.6
"[2011-08-10, 2011-08-16]",0.0,741.8800000000001,0.2,2.2,2011-08-16,22808.0,1184.0,12669.0,1364.0,14786.0,0.0,129.759375,1430080.2,1918554.6,-0.631,74.4688,26414.2,,54654.6,-0.1365,7.2194,,,3177.4
"[2011-08-17, 2011-08-23]",0.0,762.0400000000001,768.4,1791.4,2011-08-23,22159.0,1054.0,12165.0,844.0,13855.0,0.0,130.571875,1195151.8,1955374.0,-0.13199999999999995,74.0616,21827.0,,55914.2,0.026499999999999996,7.2151499999999995,2.0,,3105.2
"[2011-08-24, 2011-08-30]",0.0,756.33,3498.4,3814.0,2011-08-30,21831.0,1088.0,11950.0,1023.0,14702.0,0.0,129.990625,1587328.6,2029017.6,0.03500000000000003,74.01820000000001,22346.6,,57372.0,-0.1155,7.182550000000001,,,3338.8
"[2011-08-31, 2011-09-06]",0.0,776.3000000000001,596.25,599.75,2011-09-06,22024.0,967.0,11841.0,1020.0,15104.0,0.0,130.7890625,265393.25,1845427.25,2.061,74.96979999999999,25467.6,,54068.6,0.1135,7.1018,1.0,,3451.4
"[2011-09-07, 2011-09-13]",0.0,737.76,16.2,151.4,2011-09-13,20747.0,1847.0,11084.0,478.0,13492.0,0.0,131.284375,19596.0,1705512.2,0.9399999999999998,76.77620000000002,40459.4,,72892.8,0.09725000000000002,7.2843,1139.0,,4897.6
"[2011-09-14, 2011-09-20]",0.0,719.6899999999999,2.0,39.8,2011-09-20,20955.0,1776.0,10567.0,685.0,13406.0,0.0,130.909375,7940.0,1580649.4,0.43800000000000017,76.921,16555.2,,60220.4,0.40275000000000005,7.496125,1.0,,4679.5
"[2011-09-21, 2011-09-27]",0.0,657.92,9.6,8.2,2011-09-27,19953.0,2298.0,9314.0,1218.0,11017.0,0.0,130.859375,934261.8,1556828.0,0.16899999999999982,78.57079999999999,29070.8,,53552.8,0.09125000000000011,8.211549999999999,,,1970.4
"[2011-09-28, 2011-10-04]",0.0,605.74,1317.0,21332.8,2011-10-04,21292.0,2485.0,9154.0,1640.0,10990.0,0.0,130.3375,1218760.4,1523821.2,2.0759999999999996,79.2296,31767.6,,71172.2,0.4485,8.19435,,,1925.8
"[2011-10-05, 2011-10-11]",0.0,594.07,0.0,21078.8,2011-10-11,20737.0,2570.0,9232.0,918.0,10935.0,0.0,128.8671875,684407.6,1213354.8,-2.196,78.6682,29611.6,,72195.0,-0.35975,8.017610000000001,,,1954.2
"[2011-10-12, 2011-10-18]",0.0,612.0,556.0,20135.0,2011-10-18,21257.0,2764.0,9493.0,921.0,11200.0,0.0,128.40625,1133383.0,1511245.8,-0.496,77.261,27608.6,,69594.6,0.0939,7.98485,,,1962.6
"[2011-10-19, 2011-10-25]",0.0,619.97,441.8,16120.0,2011-10-25,20458.0,2448.0,8925.0,1109.0,11106.0,0.0,128.734375,1060593.6,1490830.2,-1.091,76.7726,33150.6,,66792.2,-0.12735000000000002,8.082699999999999,,,1885.6
"[2011-10-26, 2011-11-01]",0.0,653.9399999999999,0.0,1.0,2011-11-01,20537.0,2457.0,8741.0,1083.0,11196.0,0.0,128.659375,1384777.2,1484431.0,1.0690000000000004,76.0792,33714.6,,63936.6,0.16190000000000007,7.93018,,,1703.4
"[2011-11-02, 2011-11-08]",0.0,660.9399999999999,0.0,1.0,2011-11-08,21038.0,2144.0,9004.0,1144.0,11650.0,0.0,130.240625,1047104.2,1464817.0,-0.639,77.0182,28991.0,,62051.4,-0.2529,7.9542,,,1616.6
"[2011-11-09, 2011-11-15]",0.0,659.26,0.0,1.0,2011-11-15,20308.0,2376.0,9356.0,1404.0,11744.0,0.0,130.3421875,810048.2,1198921.6,1.311,77.8172,23926.6,,58676.6,0.34145000000000003,8.06975,,,1715.4
"[2011-11-16, 2011-11-22]",0.0,609.95,1.4,10661.0,2011-11-22,20727.0,3125.0,8925.0,1705.0,10504.0,0.0,130.6,973177.0,1492349.8,0.3730000000000001,78.3696,23881.8,,55703.0,0.20925000000000002,8.301599999999999,,,1716.75
"[2011-11-23, 2011-11-29]",0.0,579.9375,530.75,17409.25,2011-11-29,20851.0,3630.0,8861.0,2204.0,10659.0,0.0,130.765625,1424891.25,1607060.0,0.716,79.424,19573.0,,57031.8,-0.04749999999999999,8.519200000000001,,,2541.4
"[2011-11-30, 2011-12-06]",0.0,638.87,91.2,15623.2,2011-12-06,21213.0,3279.0,9128.0,2288.0,11356.0,0.0,130.240625,163105.4,1433636.8,-0.5800000000000001,78.57939999999999,21945.2,,57887.8,-0.34175,8.07695,,,2845.6
"[2011-12-07, 2011-12-13]",0.0,672.8399999999999,17.2,12062.4,2011-12-13,19577.0,3048.0,8382.0,1935.0,10715.0,0.0,130.984375,22388.0,1448811.6,1.7180000000000002,79.2028,25296.2,,93055.4,0.2945,8.208200000000001,147.0,,1937.6
"[2011-12-14, 2011-12-20]",0.0,620.49,13.8,4708.0,2011-12-20,19593.0,3079.0,8103.0,2314.0,10705.0,0.0,131.753125,8098.4,1481196.8,-0.08200000000000007,80.32520000000001,14598.6,,51626.2,0.031500000000000014,8.4039375,1.0,,2171.5
"[2011-12-21, 2011-12-27]",0.0,654.0124999999999,0.75,338.5,2011-12-27,18842.0,2997.0,8209.0,1875.0,10155.0,0.0,130.171875,421063.75,1485568.5,-0.11400000000000002,80.221,6496.75,,49326.75,-0.0875,8.2863125,,,985.5
"[2011-12-28, 2012-01-03]",0.0,647.0875000000001,0.0,2.5,2012-01-03,18859.0,3317.0,7808.0,2498.0,10445.0,0.0,130.8046875,364925.25,1491702.0,0.387,80.55699999999999,17224.0,,67215.0,-0.06925,8.220374999999999,,,1163.0
"[2012-01-04, 2012-01-10]",0.0,632.45,0.0,1.2,2012-01-10,18869.0,3881.0,7295.0,2134.0,9721.0,0.0,130.64375,774335.6,1534632.0,1.189,81.15220000000001,17900.6,,67085.2,0.0465,8.2407,,,1442.8
"[2012-01-11, 2012-01-17]",0.0,643.8125,0.0,1.0,2012-01-17,18527.0,3771.0,7422.0,1396.0,10015.0,0.0,131.328125,907381.5,1658084.25,0.328,81.5322,18541.6,,68706.8,-0.04649999999999999,8.190299999999999,,,2034.25
"[2012-01-18, 2012-01-24]",0.0,677.85,0.0,0.6,2012-01-24,19251.0,2300.0,7944.0,1164.0,11186.0,0.0,130.4625,1021501.8,1678492.2,-1.403,80.3186,21639.0,,66656.4,-0.129,8.0125,,,3438.8
"[2012-01-25, 2012-01-31]",0.0,690.07,0.2,0.4,2012-01-31,20511.0,2104.0,8735.0,1101.0,12546.0,0.0,131.640625,1211808.0,1743414.0,-0.609,79.39200000000001,28145.0,,59996.2,-0.1485,7.8914,,,4416.8
"[2012-02-01, 2012-02-07]",0.0,705.26,0.0,0.0,2012-02-07,22088.0,1676.0,9647.0,1262.0,14737.0,0.0,131.6625,1013302.0,1783144.6,-0.742,79.0122,26606.2,,53215.8,-0.24725,7.6572000000000005,,,4400.6
"[2012-02-08, 2012-02-14]",0.0,702.8100000000001,0.0,0.0,2012-02-14,21930.0,1325.0,10455.0,867.0,14459.0,0.0,131.184375,1017252.0,1805253.2,1.019,79.0702,26714.6,,52334.4,0.16625,7.71225,,,4441.0
"[2012-02-15, 2012-02-21]",0.0,694.4000000000001,0.0,4585.75,2012-02-21,21427.0,1072.0,10612.0,710.0,14977.0,0.0,131.03125,994540.25,1869638.0,-0.558,79.4572,24297.0,,50613.8,-0.03325,7.773999999999999,,,5631.6
"[2012-02-22, 2012-02-28]",0.0,714.15,472.4,18519.6,2012-02-28,22559.0,1414.0,11537.0,706.0,15676.0,0.0,131.346875,1376478.8,1921049.0,-0.8360000000000001,78.6936,30393.8,,50756.2,-0.20075,7.637300000000001,,,5864.2
"[2012-02-29, 2012-03-06]",0.0,701.56,128.8,17467.8,2012-03-06,21112.0,1362.0,10481.0,450.0,13802.0,0.0,131.29375,171969.8,1859702.4,1.6260000000000001,79.27619999999999,26767.8,,50952.0,0.12625000000000003,7.549899999999999,,,6457.6
"[2012-03-07, 2012-03-13]",0.0,699.8900000000001,12.8,14725.4,2012-03-13,22562.0,1426.0,12208.0,414.0,14664.0,0.0,131.071875,17330.6,1820088.2,0.2839999999999999,79.8298,27833.4,,89618.4,-0.112,7.5702,2027.0,,7200.4
"[2012-03-14, 2012-03-20]",0.0,701.2400000000001,14.8,5633.8,2012-03-20,23308.0,1696.0,12114.0,461.0,15005.0,0.0,128.940625,8735.8,1801549.2,-0.47600000000000003,79.9748,11302.4,,25711.4,0.09025000000000002,7.64085,2.0,,10802.4
"[2012-03-21, 2012-03-27]",0.0,664.8900000000001,13.6,27.6,2012-03-27,22081.0,1906.0,9691.0,441.0,13121.0,0.0,129.08125,804283.0,1763784.2,-0.6030000000000001,79.5742,20421.2,,59627.0,-0.06650000000000003,7.73685,,,6140.0
"[2012-03-28, 2012-04-03]",0.0,651.92,4.4,6.8,2012-04-03,22543.0,2536.0,9098.0,904.0,12804.0,0.0,129.51875,1110512.4,1737508.4,0.41899999999999993,79.2796,23715.0,,46491.8,0.2,7.78245,,,5999.8
"[2012-04-04, 2012-04-10]",0.0,639.65,0.0,2.6,2012-04-10,22254.0,3537.0,8574.0,880.0,11551.0,0.0,130.625,977583.6,1774152.0,0.45699999999999996,80.0688,17860.0,,44593.0,0.222,7.9626,,,6029.0
"[2012-04-11, 2012-04-17]",0.0,649.0,0.2,3.0,2012-04-17,23597.0,3753.0,9410.0,828.0,11950.0,0.0,131.421875,1029369.6,1812621.8,-0.471,79.7712,20763.8,,46033.0,-0.20975,7.986250000000001,,,6029.2
"[2012-04-18, 2012-04-24]",0.0,666.1400000000001,0.0,1.0,2012-04-24,23941.0,3278.0,9703.0,838.0,12699.0,0.0,131.753125,838339.6,1808492.8,-0.301,79.5112,18618.8,,44614.6,0.006249999999999999,7.8976500000000005,,,6169.8
"[2012-04-25, 2012-05-01]",0.0,673.9199999999998,0.0,1.6,2012-05-01,24208.0,3067.0,10336.0,760.0,12675.0,0.0,132.003125,964793.6,1852893.4,-0.391,78.9304,18560.0,,45151.2,-0.08725,7.8095,,,6016.2
"[2012-05-02, 2012-05-08]",0.0,650.1400000000001,0.0,2.0,2012-05-08,24092.0,3846.0,8696.0,914.0,11337.0,0.0,132.515625,951389.2,1838559.2,0.914,79.52900000000001,22315.0,,45914.2,0.15125,7.844150000000001,,,6247.8
